,collection_date,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,experiment_id,SRA_id,purpose_of_ww_sampling,purpose_of_ww_sequencing,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,quality_control_determination,dehosting_method,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_population_source,ww_pre_treatment,ww_processing_protocol,ww_surv_jurisdiction,ww_surv_system_sample_id,concentration_method,extraction_method,collection_time,collection_site_id,project_name,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,extraction_control,ww_surv_target_2,quality_control_method,quality_control_method_version,quality_control_issues,ww_endog_control_1,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1_units,ww_primary_sludge_retention_time,ww_surv_target_2_gene,ww_surv_target_2_known_present,ww_surv_target_2_protocol,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,quality_control_details,sample_name,sample_title,organism,sequencing_protocol_name,site_id
SRR26419226,2023-05-15 00:00:00,USA: Virginia,wastewater,69000,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419226,SRX22124239,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW14-WK88,,,,51095-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51095-001-01-00-00
SRR26419225,2023-05-15 00:00:00,USA: Virginia,wastewater,44000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419225,SRX22124240,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW23-WK88,,,,51179-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-002-01-00-00
SRR26419240,2023-05-08 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419240,SRX22124225,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW9-WK87,,,,51510-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51510-001-01-00-00
SRR26419239,2023-05-08 00:00:00,USA: Virginia,wastewater,92000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419239,SRX22124226,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW22-WK87,,,,51179-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-001-01-00-00
SRR26419238,2023-05-08 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419238,SRX22124227,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK87,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26419237,2023-05-08 00:00:00,USA: Virginia,wastewater,4600,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419237,SRX22124228,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW28-WK87,,,,51185-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51185-002-01-00-00
SRR26419236,2023-05-08 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26419236,SRX22124229,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,shelby.bennett@dgs.virginia.gov,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK87,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26377633,2023-05-01 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377633,SRX22084591,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK86,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26377621,2023-05-01 00:00:00,USA: Virginia,wastewater,52500,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377621,SRX22084603,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW17-WK86,,,,51121-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51121-001-01-00-00
SRR26377626,2023-05-01 00:00:00,USA: Virginia,wastewater,92000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377626,SRX22084598,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW22-WK86,,,,51179-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-001-01-00-00
SRR26377627,2023-05-01 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377627,SRX22084597,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK86,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26377638,2023-05-01 00:00:00,USA: Virginia,wastewater,118266,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377638,SRX22084586,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW03-WK86,,,,51540-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51540-001-01-00-00
SRR26377622,2023-04-24 00:00:00,USA: Virginia,wastewater,52500,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377622,SRX22084602,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW17-WK85,,,,51121-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51121-001-01-00-00
SRR26377619,2023-04-24 00:00:00,USA: Virginia,wastewater,165901,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377619,SRX22084605,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW06-WK85,,,,51153-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51153-001-01-00-00
SRR26377631,2023-04-24 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377631,SRX22084593,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK85,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26377624,2023-04-24 00:00:00,USA: Virginia,wastewater,232965,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377624,SRX22084600,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW46-WK85,,,,51013-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51013-001-01-00-00
SRR26377637,2023-04-24 00:00:00,USA: Virginia,wastewater,92000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26377637,SRX22084587,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW22-WK85,,,,51179-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-001-01-00-00
SRR26378493,2023-04-17 00:00:00,USA: Virginia,wastewater,52500,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378493,SRX22085440,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW17-WK84,,,,51121-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51121-001-01-00-00
SRR26378515,2023-04-17 00:00:00,USA: Virginia,wastewater,44000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378515,SRX22085418,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW23-WK84,,,,51179-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-002-01-00-00
SRR26378496,2023-04-17 00:00:00,USA: Virginia,wastewater,7300,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378496,SRX22085437,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW24-WK84,,,,51191-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51191-001-01-00-00
SRR26378498,2023-04-17 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378498,SRX22085435,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK84,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26378503,2023-04-17 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378503,SRX22085430,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK84,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26378510,2023-04-10 00:00:00,USA: Virginia,wastewater,92000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378510,SRX22085423,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW22-WK83,,,,51179-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-001-01-00-00
SRR26378504,2023-04-10 00:00:00,USA: Virginia,wastewater,70000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378504,SRX22085429,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW20-WK83,,,,51155-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51155-001-01-00-00
SRR26378502,2023-04-10 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378502,SRX22085431,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK83,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26378501,2023-04-10 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378501,SRX22085432,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK83,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26378495,2023-04-10 00:00:00,USA: Virginia,wastewater,7300,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378495,SRX22085438,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW24-WK83,,,,51191-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51191-001-01-00-00
SRR26378665,2023-04-03 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378665,SRX22085608,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK82,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26378667,2023-04-03 00:00:00,USA: Virginia,wastewater,4600,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378667,SRX22085606,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW28-WK82,,,,51185-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51185-002-01-00-00
SRR26378672,2023-04-03 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378672,SRX22085601,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK82,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26378673,2023-04-03 00:00:00,USA: Virginia,wastewater,70000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378673,SRX22085600,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW20-WK82,,,,51155-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51155-001-01-00-00
SRR26378659,2023-04-03 00:00:00,USA: Virginia,wastewater,14000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378659,SRX22085614,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW25-WK82,,,,51195-003-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51195-003-01-00-00
SRR26378664,2023-03-27 00:00:00,USA: Virginia,wastewater,7300,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378664,SRX22085609,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW24-WK81,,,,51191-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51191-001-01-00-00
SRR26378666,2023-03-27 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378666,SRX22085607,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK81,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26378668,2023-03-27 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378668,SRX22085605,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK81,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26378658,2023-03-27 00:00:00,USA: Virginia,wastewater,14000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378658,SRX22085615,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW25-WK81,,,,51195-003-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51195-003-01-00-00
SRR26378694,2023-03-27 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378694,SRX22085579,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW09-WK81,,,,51510-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51510-001-01-00-00
SRR26393787,2023-03-20 00:00:00,USA: Virginia,wastewater,197600,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393787,SRX22099673,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW04-WK80,,,,51800-004-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51800-004-01-00-00
SRR26393762,2023-03-20 00:00:00,USA: Virginia,wastewater,7300,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393762,SRX22099698,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW24-WK80,,,,51191-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51191-001-01-00-00
SRR26393785,2023-03-20 00:00:00,USA: Virginia,wastewater,69000,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393785,SRX22099675,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW14-WK80,,,,51095-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51095-001-01-00-00
SRR26393769,2023-03-20 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393769,SRX22099691,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK80,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26393777,2023-03-20 00:00:00,USA: Virginia,wastewater,118266,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393777,SRX22099683,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW03-WK80,,,,51540-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51540-001-01-00-00
SRR26148990,2023-03-13 00:00:00,USA: Oregon,wastewater,8925,24,raw wastewater,composite,SARS-CoV-2,yes,Oregon State University/Oregon Health Authority,SARS-CoV-2: wastewater surveillance,SRR26148990,SRX21861529,public health surveillance community-level,public health surveillance community-level,Oregon State University,3331152,wastewater treatment plant,5.082,copies/L,N gene (orf9),Not Provided: ddPCR detection of SARS-CoV-2 using the BioRad nCoV assay on the BioRad QXTwo,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,no quality control issues identified,SRA human read removal tool,steven.carrell@oregonstate.edu,Illumina demultiplexer bcl-convert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3kDCZvjbo4GH
SRR26393770,2023-03-13 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393770,SRX22099690,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK79,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26393774,2023-03-13 00:00:00,USA: Virginia,wastewater,70000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393774,SRX22099686,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW20-WK79,,,,51155-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51155-001-01-00-00
SRR26393761,2023-03-13 00:00:00,USA: Virginia,wastewater,7300,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393761,SRX22099699,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW24-WK79,,,,51191-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51191-001-01-00-00
SRR26393763,2023-03-13 00:00:00,USA: Virginia,wastewater,350000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393763,SRX22099697,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW11-WK79,,,,51059-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51059-001-01-00-00
SRR26149347,2023-03-06 00:00:00,USA: Oregon,wastewater,10400,24,raw wastewater,composite,SARS-CoV-2,yes,Oregon State University/Oregon Health Authority,SARS-CoV-2: wastewater surveillance,SRR26149347,SRX21861876,public health surveillance community-level,public health surveillance community-level,Oregon State University,9804186,wastewater treatment plant,4.613,copies/L,N gene (orf9),Not Provided: ddPCR detection of SARS-CoV-2 using the BioRad nCoV assay on the BioRad QXTwo,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,no quality control issues identified,SRA human read removal tool,steven.carrell@oregonstate.edu,Illumina demultiplexer bcl-convert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dJXzV9aWmbZy
